팀,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효 슈팅,차단된슈팅,벗어난슈팅,PA내 슈팅,PA외 슈팅,오프사이드,프리킥,코너킥,스로인,드리블성공률,패스성공률,키패스,전방패스성공률,후방패스성공률,횡패스성공률,공격지역패스성공률,수비지역패스성공률,중앙지역패스성공률,롱패스성공률,중거리패스성공률,숏패스성공률,크로스성공률,탈압박,경합지상성공률,경합공중성공률,대클성공률,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장
울산,조현우,GK,21,2581,0,0,0,0,0,0,0,0,0,45,0,0,0,83.4,0,0,100,100,0,83.4,100,49.4,98.8,99.6,0,0,100,0,0,15,7,5,166,0,1,0,0,2,0
울산,김기희,DF,44,983,0,1,4,2,0,2,4,0,0,16,0,1,0,90.9,2,0,97.9,97.9,68.4,87.3,95,71.6,94.6,94.2,33.3,0,72.7,390.9,25,44,14,36,66,3,2,7,3,1,1
울산,김태환,DF,23,2294,1,4,5,2,1,2,1,4,2,18,1,202,46.2,78.2,27,0,98.8,78.4,66.4,80.5,86.1,45.8,75.6,86.9,19.2,1,56,17.3,83.3,22,33,58,190,6,6,37,27,5,0
울산,데이비슨,DF,3,382,0,0,4,0,1,3,2,2,0,4,0,33,0,75.7,2,0,98.5,78.1,66.2,65.1,84.9,41.7,73.4,86.7,22.7,0,62.5,100,60,11,4,25,31,1,1,8,1,1,0
울산,박주호,DF,6,857,0,0,1,1,0,0,0,1,0,10,0,50,0,86.8,3,0,98.7,91.5,73.1,83.5,92.8,56,82.4,93,21.1,0,51.9,51.9,100,13,10,36,79,2,2,18,16,1,0
울산,불투이스,DF,4,1872,0,0,11,3,2,6,8,3,0,26,0,1,100,89.5,1,0,98.6,98.1,56.2,92.4,89.1,65.2,93.2,93.9,20,0,75,228.1,57.5,69,36,100,102,10,2,23,6,5,1
울산,설영우,DF,66,520,0,0,1,0,0,1,1,0,0,12,0,46,0,82.9,1,0,100,89.9,74.4,75,87.8,58.1,77.6,88.9,10,1,59.1,27.3,100,15,9,20,59,1,2,4,16,1,0
울산,정동호,DF,2,97,0,0,1,0,0,1,0,1,0,0,0,4,0,77.3,0,0,100,92,75,71.4,80.6,41.7,87.5,84.2,50,0,75,25,0,1,3,2,13,0,0,1,2,0,0
울산,정승현,DF,15,2196,2,0,11,4,0,7,10,1,1,42,0,6,0,88.4,1,0,97.4,97.4,64.1,86.3,91.1,65.8,91.5,93.6,33.3,0,61.3,287.1,52.4,91,43,106,127,19,3,30,17,5,0
울산,홍철,DF,32,934,0,4,2,1,0,1,1,1,0,16,11,64,70,81.9,13,0,99.5,82.2,72.7,80.1,88.9,56.9,79.3,90.2,30.5,0,44.1,32.4,50,17,20,42,75,3,7,8,7,1,0
울산,고명진,MF,22,619,0,2,8,3,1,4,2,6,1,7,11,5,0,87,8,0,96.4,87.7,83.2,85,89.6,64.7,88.5,90.4,29.4,0,42.9,28.6,57.1,5,7,28,29,3,3,11,8,2,0
울산,김성준,MF,17,186,0,0,2,0,1,1,1,1,0,1,0,0,50,87.5,2,0,96.9,93.1,90.9,92.3,85.9,66.7,91.9,87,50,0,37.5,12.5,0,0,4,6,11,1,0,3,1,0,0
울산,김인성,MF,7,1684,4,5,36,9,18,9,27,9,14,1,0,5,0,78,11,0,92.5,68.9,74,74.1,85.9,43.8,73.2,81.2,6.7,1,38.8,12.9,100,5,27,43,105,2,18,23,27,2,0
울산,박정인,MF,99,282,0,1,2,0,0,2,2,0,0,0,0,0,0,80.2,2,0,93.8,72.7,66.7,60,95.6,50,100,78.5,0,0,14.3,114.3,0,2,4,8,10,0,2,6,4,0,0
울산,설영우,MF,66,484,0,0,3,2,0,1,3,0,2,1,0,7,0,83.2,3,0,94.9,79.5,78.3,86.4,86.3,61.5,81.5,85.4,0,0,68.8,18.8,80,7,9,15,24,0,2,3,4,1,0
울산,신진호,MF,8,1750,1,4,17,3,9,5,7,10,0,24,44,1,50,85.1,29,0,96.4,87.7,74.7,86,89.9,71.2,84.4,89.4,26.5,0,45.8,47.5,45.5,11,16,50,149,2,10,25,15,3,0
울산,원두재,MF,16,1819,0,1,6,0,1,5,4,2,1,22,0,0,50,91.4,5,0,96.3,95.6,88.6,87.1,92.9,77.9,94.1,92.5,50,0,70.9,45.5,66.7,25,39,78,163,15,4,29,25,3,0
울산,윤빛가람,MF,10,1924,4,0,35,15,12,8,8,27,0,46,73,4,50,85.4,25,0,96.2,86.8,71.7,83.1,91.2,62.6,84.9,91.2,28.2,0,60.3,30.2,66.7,12,25,62,149,5,11,32,20,1,0
울산,이근호,MF,11,40,0,0,1,0,0,1,1,0,0,0,0,0,0,66.7,0,0,50,0,100,0,60,0,0,66.7,0,0,33.3,66.7,100,1,0,3,1,0,0,2,1,1,0
울산,이동경,MF,14,202,0,1,5,0,2,3,2,3,0,1,2,0,0,71.6,3,0,95,67.7,57.1,100,81.4,66.7,73.1,71.7,0,0,42.9,71.4,0,0,2,4,14,0,0,4,5,0,0
울산,이상헌,MF,98,403,1,0,11,6,1,4,4,7,1,1,0,0,25,77.8,5,0,87.5,79.5,65.1,75,87.7,40,83.3,78.5,40,0,21.1,5.3,50,2,1,4,13,0,5,7,8,1,0
울산,이청용,MF,72,1420,4,1,11,8,0,3,7,4,4,4,2,14,9.1,84.5,26,0,94.4,86.6,77.8,75.5,91.4,70,82.9,87.1,21.4,2,31.6,24.6,57.1,3,17,44,89,1,11,13,21,1,0
울산,정훈성,MF,30,115,0,0,2,0,1,1,2,0,0,0,0,1,0,64.5,0,0,92.3,40,53.8,60,76.9,0,62.5,71.4,0,0,42.9,0,0,2,0,1,6,0,0,4,0,0,0
울산,박정인,FW,99,27,0,0,3,0,2,1,2,1,0,0,0,0,0,100,0,0,100,100,100,0,100,0,0,100,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
울산,비욘존슨,FW,19,224,1,1,8,4,3,1,8,0,0,0,0,0,0,66.7,4,0,94.1,81,70.4,100,62.5,50,76.2,62.2,0,0,66.7,183.3,0,2,4,2,4,0,2,3,1,0,1
울산,주니오,FW,9,2005,24,2,90,42,16,32,70,20,10,1,0,2,17.6,70.1,20,0,86.1,70.2,62.6,71.4,79.3,72.7,65.1,71.7,21.4,3,44.4,100,0,9,8,32,53,4,23,21,19,0,0
울산,고명진,대기,22,175,0,0,2,1,1,0,0,2,1,0,1,0,0,83.9,0,0,92.6,90.6,83,71.4,85.7,42.9,85.3,86.7,0,0,60,10,100,0,0,7,11,0,1,5,3,1,0
울산,김기희,대기,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,100,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,김민덕,대기,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,김성준,대기,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,김인성,대기,7,247,0,1,7,2,2,3,6,1,2,0,0,2,33.3,79.5,3,0,96.8,73.1,69.4,75,93.1,66.7,84.6,77.3,33.3,0,21.4,28.6,100,2,3,9,10,1,2,2,3,0,0
울산,김태환,대기,23,22,0,0,0,0,0,0,0,0,0,0,0,1,0,57.1,0,0,100,0,50,0,100,0,33.3,75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
울산,데이비슨,대기,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,민동환,대기,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,박정인,대기,99,25,0,0,1,1,0,0,0,1,0,0,0,0,0,60,1,0,80,33.3,50,0,100,0,100,55.6,0,0,0,100,0,0,0,0,2,0,1,0,0,0,0
울산,박주호,대기,6,71,0,1,1,1,0,0,1,0,0,1,0,6,0,90.2,3,0,100,92.9,81,100,95.8,100,95,86.2,60,0,50,0,0,1,1,1,6,2,0,0,1,0,0
울산,불투이스,대기,4,73,0,0,0,0,0,0,0,0,0,0,0,1,0,83.3,0,0,100,100,0,76.9,88.2,50,100,88.9,0,0,0,100,50,2,0,2,3,1,0,2,0,0,0
울산,비욘존슨,대기,19,391,4,0,17,8,2,7,14,3,3,0,0,0,0,61,5,0,90.9,78.9,56.4,57.1,66.7,0,59.1,62.7,66.7,0,28.6,257.1,0,2,1,11,17,0,0,6,2,0,0
울산,서주환,대기,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,설영우,대기,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,신진호,대기,8,65,0,0,2,1,0,1,0,2,0,2,3,0,0,91.1,2,0,100,93.8,78.6,100,93.9,55.6,95.2,100,60,0,0,200,0,1,0,0,12,0,0,0,0,0,0
울산,원두재,대기,16,83,0,0,0,0,0,0,0,0,0,1,0,0,0,86.3,0,0,100,100,0,88.2,87.9,57.1,90,91.7,0,0,40,100,0,2,2,6,8,1,0,3,2,0,0
울산,윤빛가람,대기,10,119,0,0,4,2,2,0,0,4,0,2,4,0,0,83.1,2,0,87,82.1,74.2,92.9,88.5,66.7,70,88.5,60,0,50,75,66.7,1,1,6,10,0,0,3,0,0,0
울산,윤영선,대기,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,이근호,대기,11,276,0,3,4,1,0,3,2,2,5,0,0,0,100,82.5,7,0,95.6,71.8,76.9,100,85,66.7,95.5,79.5,20,0,31.2,18.8,40,5,2,10,11,0,6,5,5,0,0
울산,이동경,대기,14,399,2,0,15,5,7,3,8,7,0,1,9,2,33.3,81.1,10,0,98.5,75,77.9,87.5,83.3,55,72.7,90.5,20,0,54.5,18.2,33.3,5,3,16,34,0,4,10,7,2,0
울산,이상헌,대기,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,이청용,대기,72,103,0,0,1,0,1,0,0,1,0,0,1,1,0,83.1,0,0,87.5,82.4,76.9,100,84.6,62.5,81,88.1,0,0,66.7,0,0,0,1,4,7,0,0,0,0,1,0
울산,정동호,대기,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,정승현,대기,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,정훈성,대기,30,46,1,0,1,1,0,0,1,0,0,0,0,0,0,61.5,0,0,83.3,25,71.4,0,60,100,50,60,0,0,100,33.3,100,0,2,1,6,0,0,6,0,0,0
울산,조수혁,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,주니오,대기,9,157,2,0,6,3,2,1,6,0,0,0,0,0,0,73.5,2,0,100,72.2,61.5,100,80,100,69.2,73.7,0,1,75,75,0,0,0,2,7,1,2,2,2,0,0
울산,홍철,대기,32,81,0,0,0,0,0,0,0,0,0,1,0,10,0,82.4,0,0,100,87.5,66.7,70,90.6,40,89.5,85.2,0,0,0,0,100,0,2,6,6,0,1,0,1,0,0
수원,노동건,GK,19,1058,0,0,0,0,0,0,0,0,0,32,0,0,0,62.2,0,0,0,98.2,0,62.1,66.7,44.2,98.4,97.1,0,0,0,0,0,10,0,6,70,0,0,0,1,0,0
수원,양형모,GK,21,1537,0,0,0,0,0,0,0,0,0,46,0,0,0,59.2,0,0,0,98.7,0,59,75,39.9,97.6,100,0,0,100,0,100,13,8,11,112,0,2,0,3,1,0
수원,구대영,DF,90,468,0,0,3,0,2,1,2,1,0,3,0,25,0,81.8,1,0,100,83.6,82.4,72.2,84.8,43.2,85.7,89.7,25,0,70,90,50,13,8,44,42,2,2,4,6,0,0
수원,김민우,DF,10,292,0,0,2,0,0,2,1,1,0,4,0,24,0,84.2,1,0,100,83.5,74.7,80.6,92.5,46.7,77.6,89.9,6.2,1,60,40,66.7,4,5,11,21,0,0,4,2,1,0
수원,민상기,DF,39,1887,0,0,5,0,1,4,3,2,0,17,0,3,0,90.5,2,0,98.5,97.3,54.5,91.4,90.7,75.2,93,93.2,0,0,68.2,354.5,54.2,48,35,115,147,9,5,19,8,1,0
수원,박대원,DF,2,350,0,0,2,0,1,1,1,1,0,5,0,10,0,85.9,1,0,100,97.7,100,83.6,86,46.7,85.7,92.4,0,0,100,100,25,11,8,22,22,1,0,5,3,0,0
수원,양상민,DF,3,1148,0,0,11,1,3,7,3,8,0,31,0,8,0,84,3,0,100,91.9,74.5,76.1,87.7,50,85.5,91.4,0,1,93.8,281.2,48,25,44,76,131,2,7,17,8,2,0
수원,이종성,DF,16,480,0,0,0,0,0,0,0,0,0,6,0,2,0,82,2,0,97.4,95,60,87.7,81.7,48.3,84.5,92,20,2,66.7,41.7,58.3,18,3,25,45,2,1,7,3,3,0
수원,장호익,DF,35,1032,0,0,0,0,0,0,0,0,0,18,0,38,0,87.4,0,0,100,96.7,71.9,83,90.8,57.4,87.6,92.3,0,0,70,70,60,25,21,61,88,5,4,21,13,2,0
수원,조성진,DF,5,446,0,0,1,0,0,1,1,0,0,7,0,2,0,92,0,0,100,99.2,80,93.7,91,63,93.2,96.5,0,0,75,300,60,9,8,21,38,0,0,4,1,1,0
수원,헨리,DF,4,1828,1,0,10,2,2,6,8,2,1,25,0,3,0,81.6,1,0,97.2,95.1,43.8,80,84,61.5,88.4,82.7,100,2,83.3,162.5,65.8,86,44,138,166,10,5,22,8,2,0
수원,강현묵,MF,36,48,0,0,1,0,1,0,1,0,0,0,0,0,0,86.7,0,0,100,100,100,100,77.8,0,0,92.9,0,0,100,0,0,0,1,3,2,0,0,2,0,1,0
수원,고승범,MF,77,1882,2,3,32,10,11,11,5,27,1,21,0,7,100,86.7,19,0,97.8,90.4,79.7,85.2,89.3,71.2,86.8,88,26.7,2,57.1,16.5,41.2,16,50,85,219,9,7,32,19,1,0
수원,구대영,MF,90,189,0,0,0,0,0,0,0,0,0,2,0,17,0,75,0,0,100,90.6,61.1,78.3,77.8,42.9,84.6,76.5,0,0,75,175,66.7,3,3,23,21,1,1,2,2,0,0
수원,김민우,MF,10,2286,4,3,32,10,9,13,19,13,7,40,30,179,21.4,76.3,21,0,96.2,73.3,64,75,84.9,42,70.8,82,20.5,0,48.3,31,55,10,43,77,139,6,17,37,30,3,0
수원,김종우,MF,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,0,0,100,100,87.5,80,92.9,100,100,85,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0
수원,김태환,MF,12,657,1,2,5,1,3,1,1,4,0,4,0,69,0,73.8,7,0,94.3,82.3,69.8,64.9,79.4,48,68.7,81.6,33.3,0,61.9,19,0,7,17,28,51,2,3,9,11,3,0
수원,명준재,MF,23,741,0,2,2,0,0,2,2,0,0,1,0,53,50,81.1,8,0,97.9,77.1,71.7,80.3,85.4,51.9,76.2,85.6,27.3,1,62.1,27.6,63.6,4,15,34,49,1,4,18,10,2,0
수원,박상혁,MF,98,1224,1,0,21,7,8,6,3,18,0,10,17,1,50,82.9,10,0,93.8,84,71.4,81.6,88.9,42.2,87.6,85.4,8.3,0,30.6,20.4,40,6,14,47,75,1,11,12,12,2,0
수원,안토니스,MF,8,494,0,0,5,1,1,3,2,3,0,5,0,1,0,73.4,7,0,96.5,88.3,52,77.3,81.8,56.1,78.7,77.3,30.8,0,42.9,42.9,28.6,1,6,16,52,1,4,4,7,1,1
수원,염기훈,MF,26,1114,1,2,19,6,6,7,4,15,0,39,36,11,0,79.5,25,0,97,77.7,66.7,85.7,87.7,52.4,78.5,85.1,25,0,37,133.3,33.3,12,4,27,70,0,8,9,27,0,0
수원,이기제,MF,33,287,0,0,0,0,0,0,0,0,1,1,0,21,100,76,2,0,92.3,81.6,75,61.5,83.6,42.9,62.1,87.2,16.7,0,41.7,8.3,100,8,2,3,20,1,1,3,3,1,0
수원,이상민,MF,24,462,0,0,3,1,1,1,1,2,0,6,0,0,0,88.9,1,0,98,93.9,75,89.5,90.6,74.2,88.8,91.8,0,0,75,16.7,42.9,4,6,29,40,1,0,8,8,1,0
수원,이종성,MF,16,99,0,0,0,0,0,0,0,0,0,1,0,0,0,88.6,1,0,100,100,60,76.5,94.7,57.1,96.4,88.6,0,0,100,100,50,0,0,3,12,0,0,2,0,0,0
수원,임상협,MF,11,95,0,0,0,0,0,0,0,0,0,0,0,2,0,83.3,0,0,100,63.6,60,100,100,100,63.6,91.7,20,0,0,50,0,1,0,2,1,0,2,4,1,0,0
수원,장호익,MF,35,380,0,0,1,0,0,1,0,1,0,4,0,33,0,79.7,4,0,98.4,78.8,62.3,72.2,88.1,43.5,73.5,88.7,16.7,0,69.2,46.2,100,7,8,23,25,1,1,5,5,1,0
수원,최성근,MF,25,256,0,0,2,0,2,0,2,0,0,5,0,0,100,88.1,2,0,100,92.4,81.4,80,91.6,81.8,88.4,88.7,33.3,0,66.7,66.7,50,0,1,8,17,1,1,3,4,0,0
수원,한석종,MF,6,956,1,0,3,1,2,0,2,1,0,16,0,0,0,87.5,1,0,96,94.4,80,89.9,88.6,80,93.3,85.7,50,0,54.1,45.9,50,5,20,46,123,2,2,12,20,2,0
수원,한석희,MF,13,244,0,0,1,0,0,1,0,1,0,0,0,0,20,66.7,2,0,100,76.9,70,25,72.2,0,50,72.7,33.3,1,36.4,18.2,50,3,3,7,10,0,2,2,4,0,0
수원,홍철,MF,33,171,0,0,1,0,0,1,0,1,0,4,3,10,100,71.4,2,0,92.3,65.4,54.5,68.8,82.1,44.4,60,81.2,18.2,0,50,12.5,100,4,2,7,10,0,0,1,2,0,0
수원,김건희,FW,14,925,2,0,15,6,4,5,7,8,1,0,0,1,25,68.3,11,0,90.1,66.1,66.7,40,72.2,35.7,53.7,72.9,8.3,0,34.4,125,50,9,3,9,47,1,7,16,20,2,0
수원,김태환,FW,12,235,0,0,10,3,3,4,4,6,0,0,0,2,50,81.2,1,0,87.1,90,86.1,75,75.9,50,75,86.3,100,0,66.7,16.7,0,1,5,5,12,0,6,4,8,0,0
수원,염기훈,FW,26,148,1,0,1,1,0,0,1,0,0,2,0,0,100,71.7,0,0,94.1,86.4,80.8,0,66.7,33.3,85.7,75.7,33.3,0,28.6,142.9,0,1,1,2,6,1,1,0,3,0,0
수원,임상협,FW,11,61,0,0,1,0,1,0,1,0,1,0,0,2,0,85.2,2,0,100,70,83.3,100,87.5,0,100,82.6,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
수원,크르피치,FW,7,614,2,0,11,6,3,2,7,4,1,1,0,0,0,80.9,4,0,91.3,78.4,79.2,71.4,82.6,83.3,89.7,78.3,0,0,25,212.5,0,5,5,7,19,1,0,12,4,0,0
수원,타가트,FW,18,1537,8,0,52,20,9,23,29,23,20,0,0,0,0,76,8,0,94,72.9,69.9,33.3,83.8,58.3,71.4,77.9,6.7,1,28.2,51.3,50,6,9,12,51,0,22,24,16,2,0
수원,한석희,FW,13,605,0,0,17,10,3,4,9,8,3,0,0,0,0,64,6,0,81.5,72.9,62.7,87.5,61.7,37.5,52.9,68.5,12.5,1,34.5,6.9,42.9,2,4,18,26,1,9,13,10,2,0
수원,한의권,FW,9,60,0,0,1,1,0,0,1,0,0,0,0,0,0,91.7,0,0,100,80,90,0,100,0,100,88.9,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0
수원,강현묵,대기,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,고승범,대기,77,63,1,0,3,1,0,2,2,1,0,1,0,0,0,81.8,0,0,100,100,66.7,50,100,0,66.7,87.5,0,0,50,0,0,1,1,6,2,0,2,3,0,1,0
수원,구대영,대기,90,78,0,0,0,0,0,0,0,0,0,1,0,11,0,81.1,0,0,100,87.5,66.7,80,85.3,83.3,75,83.9,0,0,66.7,66.7,75,0,4,8,10,0,0,1,0,0,0
수원,김건희,대기,14,134,0,0,0,0,0,0,0,0,2,0,0,0,0,59,2,0,81,58.8,55.6,33.3,64.5,33.3,57.1,61.4,0,0,40,160,0,2,2,2,9,0,2,2,5,0,0
수원,김다솔,대기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,김종우,대기,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7,0,0,80,100,75,100,88.9,100,60,100,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
수원,김준형,대기,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,100,91.7,66.7,100,89.5,50,83.3,100,0,0,33.3,0,0,0,1,1,4,1,1,2,0,0,0
수원,김태환,대기,12,90,0,0,1,0,1,0,0,1,0,0,0,2,0,74.2,1,0,88.9,62.5,50,85.7,77.8,66.7,61.5,86.7,0,0,100,0,0,1,1,3,8,0,3,2,3,0,0
수원,노동건,대기,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,명준재,대기,23,81,0,0,0,0,0,0,0,0,0,1,0,8,0,66.7,1,0,92.3,66.7,61.3,33.3,78.3,20,81,64.5,12.5,0,0,0,100,2,0,1,5,0,0,2,1,1,0
수원,민상기,대기,39,55,0,0,0,0,0,0,0,0,0,0,0,0,0,96.2,0,0,100,100,0,90.9,100,100,100,85.7,0,0,0,0,100,1,0,3,2,0,0,0,0,0,0
수원,박대원,대기,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,박상혁,대기,98,74,0,0,1,1,0,0,1,0,0,0,1,1,0,80.5,1,0,93.3,83.3,72.7,80,84,0,69.2,92.3,0,0,0,33.3,0,0,0,2,2,0,0,0,2,1,0
수원,안찬기,대기,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,안토니스,대기,8,307,0,0,11,1,6,4,2,9,0,0,0,0,0,67.6,3,0,100,72.4,53.6,63.6,78.2,53.3,57.5,78.7,5.9,0,40,40,33.3,3,1,9,22,1,0,7,1,0,0
수원,양상민,대기,3,21,0,0,0,0,0,0,0,0,0,0,0,1,0,84.2,0,0,0,100,83.3,66.7,90,75,87.5,85.7,50,0,0,0,0,1,1,4,2,0,0,0,0,0,0
수원,양형모,대기,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,염기훈,대기,26,314,1,2,6,3,2,1,2,4,0,9,22,7,0,75,16,0,95.5,75,69.1,71.4,82.6,60.9,63.8,81.9,22.9,0,45.5,109.1,0,2,1,4,15,0,0,7,4,0,0
수원,유주안,대기,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,100,50,66.7,0,50,0,100,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
수원,이기제,대기,33,22,0,0,0,0,0,0,0,0,0,0,0,1,0,71.4,0,0,100,0,0,50,100,0,100,80,0,0,50,0,0,1,1,1,1,0,0,1,0,0,0
수원,이상민,대기,24,73,0,0,0,0,0,0,0,0,0,0,0,7,0,69.8,0,0,100,57.1,72.2,37.5,82.4,0,56.2,87.5,0,0,0,100,0,4,1,3,4,0,2,1,0,0,0
수원,이용혁,대기,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,이종성,대기,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,이풍연,대기,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
수원,임상협,대기,11,108,0,0,2,1,0,1,2,0,0,0,0,0,50,72.2,1,0,100,50,55.6,100,85.7,0,66.7,73.3,0,0,50,0,0,0,0,1,1,0,1,3,1,0,0
수원,장호익,대기,35,84,0,0,0,0,0,0,0,0,0,0,0,5,0,84.4,1,0,100,87.5,77.8,75,91.7,80,64.3,96.2,0,0,100,0,0,1,2,8,8,0,1,3,2,1,0
수원,조성진,대기,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4,0,0,100,0,0,83.3,81.8,33.3,100,87.5,0,0,100,200,100,0,1,4,5,0,0,1,0,0,0
수원,최성근,대기,25,30,0,0,1,1,0,0,1,0,0,1,0,1,0,84,0,0,100,80,60,66.7,94.1,0,85.7,88.2,0,0,0,100,0,0,2,1,2,0,0,1,2,0,0
수원,크르피치,대기,7,79,0,1,1,0,1,0,1,0,0,0,0,0,0,84.8,3,0,75,100,72.2,100,100,0,100,82.1,0,0,0,0,0,0,2,0,3,0,2,2,1,1,0
수원,타가트,대기,18,166,1,0,12,6,2,4,6,6,0,0,0,1,0,75,0,0,76.9,87.5,66.7,0,84.6,0,50,76.9,0,0,0,50,0,0,0,1,2,1,1,2,3,0,0
